Tweet Content,Date,User,Source,Tweet ID,Tweet URL
"Assinado pelo Modesto Carvalhosa,  pelos 57.000.000 de eleitores de direita, pela torcida do Flamengo, pelas crianças da creche ""some Gilmar"", pelos cães andarilhos  e toda extratosfera!!! https://t.co/28bOC6cStI",2020-07-13 23:59:15,Lindolf80516612,Twitter for Android,1282826960280969217,https://twitter.com/statuses/1282826960280969217
Veja como foi Fluminense 1 x 2 Flamengo - Carioca 2020 - https://t.co/AyWg8qabGu #flamengo #netfla,2020-07-13 23:59:02,netfla_oficial,Netfla new tweet,1282826904156897282,https://twitter.com/statuses/1282826904156897282
Se eu fosse o Flamengo já iria ficar de olho no Gallardo,2020-07-13 23:58:45,jonhflamengo,Twitter for Android,1282826834183413764,https://twitter.com/statuses/1282826834183413764
"Aniversário do meu pai chegando e TODO MUNDO comprou os mesmos presentes, camisa do Flamengo e cachaça kkkkkkk morta",2020-07-13 23:58:45,LimaaFeehh,Twitter for iPhone,1282826831893352448,https://twitter.com/statuses/1282826831893352448
"acho que depois do Jesus o Flamengo deveria recorrer ao bom e velho Joel Santana

ou então o Senhor Waldemar",2020-07-13 23:58:36,_fcamarg,Twitter for Android,1282826797114163202,https://twitter.com/statuses/1282826797114163202
"@Flamengo https://t.co/qfH9vqYTCL 
👆🏻 Aqui você pode ser você, pois Jesus te sonda, te conheça e, por isso, te dá esperança, recupera sua visão e te liberta da opressão com uma incomparável sabedoria. É a voz de Jesus te chamando ❤️.
Vem hoje mesmo, às 20h30!
 https://t.co/oHBnHmnHNy",2020-07-13 23:58:34,magdailtorres,Twitter for Android,1282826787026763782,https://twitter.com/statuses/1282826787026763782
Ganha esse título flamengo https://t.co/p3FkwAiBYf,2020-07-13 23:58:31,vivoharinetto,Twitter for Android,1282826773386977282,https://twitter.com/statuses/1282826773386977282
@letrarayanne Somos todos Flamengo. SDv!,2020-07-13 23:58:26,jrpal,Twitter for iPhone,1282826755401629696,https://twitter.com/statuses/1282826755401629696
"O Peruano é retardado, sujeito da pior espécie, deplorável, asqueroso, e se você acredita no que esse verme diz, você é tão doente quanto ele

Esse lixo tinha que ser expulso do quadro de sócios do Flamengo.",2020-07-13 23:58:25,planeta_mengao,Twitter for iPhone,1282826748397264896,https://twitter.com/statuses/1282826748397264896
@yuri_pereira3 CORREÇÃO: Um Flamengo vs Santos (Maior jogo da história do futebol brasileiro),2020-07-13 23:58:18,DsSirimarco,Twitter Web App,1282826721448865793,https://twitter.com/statuses/1282826721448865793
"Eu vi “Jesus Favelado” no Twitter e logo achei que o Jorge Jesus tinha aceitado permanecer no Flamengo para a festa na favela, mas me enganei. 😕",2020-07-13 23:58:18,ItaloSilvaCB,Twitter for iPhone,1282826719775334407,https://twitter.com/statuses/1282826719775334407
"Dps de muito tempo resolvi voltar a ver alguns programas esportivos hoje e descobri que todo mundo sabe como parar o Flamengo atualmente ae lembrei porque tinha parado de assistir. Tá muito fácil ser ""jornalista esportivo"" no Brasil.",2020-07-13 23:58:12,MaicomMk7,Twitter for Android,1282826693212766209,https://twitter.com/statuses/1282826693212766209
"Jorge Jesus vai embora do Flamengo 

Tô triste",2020-07-13 23:58:07,Phtonhao,Twitter for Android,1282826675739332614,https://twitter.com/statuses/1282826675739332614
"@Flamengo Por isso é importante manter o Berrío no elenco, nessas horas ele pode ser muito útil e aplicar seus conhecimentos médicos.",2020-07-13 23:58:03,Flamengo_offRio,Twitter for Android,1282826659037687814,https://twitter.com/statuses/1282826659037687814
todo dia essa mesma história do jj sair do flamengo,2020-07-13 23:58:03,juliananovis,Twitter for iPhone,1282826657510961154,https://twitter.com/statuses/1282826657510961154
@vitorbirner Pede para mudar o mascote do Flamengo,2020-07-13 23:58:01,falabilu,Twitter for Android,1282826650019926018,https://twitter.com/statuses/1282826650019926018
"#JOGOSAGRADO Benja Zico está com a razão, o Flamengo é um time a ser batido, aí é que o bom técnico aparece, mudar a forma da equipe jogar, porque essa já está ficando manjada...",2020-07-13 23:58:00,adaogdesousa,Twitter for Android,1282826645880152064,https://twitter.com/statuses/1282826645880152064
"@FoxSportsBrasil Aproveita o carioca Sormani q depois vai acabar igual ano passado babando o Flamengo, já conhecemos esse filme",2020-07-13 23:57:56,allan27marina,Twitter Web App,1282826627769151488,https://twitter.com/statuses/1282826627769151488
"@muzzihenrique O Cara nem foi cogitado no Flamengo,o JJ nem saiu ainda e os caras especulando,muita falta de assunto mesmo.",2020-07-13 23:57:33,CarlosHcsantos,Twitter for Android,1282826532268969990,https://twitter.com/statuses/1282826532268969990
@futebol_info Eu odeio o Flamengo mas vou assistir o Fla Flu pra a globo se foder,2020-07-13 23:57:28,fernandon80,Twitter for iPhone,1282826511544983552,https://twitter.com/statuses/1282826511544983552
"@EuclidesFla Se o JJ realmente, sair o que me parece inevitável nos próximos dias, e se eu pudesse, iria pessoalmente aí aeroporto com uma camisa do Flamengo, tentar falar com ele e dizer ""Muito Obrigado, cara. Vc nunca será esquecido""",2020-07-13 23:57:21,CaioTaveira,Twitter for Android,1282826482310684673,https://twitter.com/statuses/1282826482310684673
@FoxSportsBrasil Discurso do pascoal NORMAL cornetando o FLAMENGO,2020-07-13 23:57:17,Jososma44558844,Twitter for Android,1282826463100706819,https://twitter.com/statuses/1282826463100706819
"@martinFLA81 O Flamengo tem 1 título para ganhar!
Pq haveria o Jorge jesus falar alguma coisa?
Primeiro foco é o clube q treina e está a respeitar..tem q manter o foco tb dos jogadores na conquista do objetivo!
Vocês têm q aguentar a novela ate sexta-feira pelo menos..dps veem..",2020-07-13 23:57:08,serial_87,Twitter Web App,1282826424689328128,https://twitter.com/statuses/1282826424689328128
@Flamengo Porra!!! Gelei quando li o início pqp,2020-07-13 23:57:08,Coringaas1,Twitter for iPhone,1282826424643194881,https://twitter.com/statuses/1282826424643194881
@FoxSportsBrasil baba menos ovo do Flamengo fox filha da puta,2020-07-13 23:57:04,victorgec_1943,Twitter for Android,1282826409090613251,https://twitter.com/statuses/1282826409090613251
"@EuclidesFla De fato, mas não significa que o Flamengo tem de facilitar as coisas desse jeito. Porra, multa de €1 milhão de euros qualquer clube europeu no universo paga.",2020-07-13 23:56:44,bem_robo,Twitter Web App,1282826325355573250,https://twitter.com/statuses/1282826325355573250
@BastidoresFla Realmente a divulgação desses boatos prejudicam mto o Flamengo e nossos planos....deveriam punir os responsáveis,2020-07-13 23:56:38,pabloda22,Twitter for Android,1282826300512768000,https://twitter.com/statuses/1282826300512768000
"Pascoal, o Fluminense pode até fazer gol no Flamengo o duro é ficar sem tomar nenhum @benjaminback #jogosagrado",2020-07-13 23:56:31,Adriano_Canaa,Twitter for iPhone,1282826272750686210,https://twitter.com/statuses/1282826272750686210
"Todo mês tem uma cavada afirmando uma saída do treinador para outro clube na mídia esportiva, enche o saco...

#Flamengo",2020-07-13 23:56:27,saulo_uchoa,Twitter Web App,1282826253016485888,https://twitter.com/statuses/1282826253016485888
"desde já sofrendo com o fim da Era Jesus no Flamengo. Vou sofrer antes, durante e depois. A torcida tem direito de sofrer, se exceder no sofrimento. ponto máximo da experiência rubro-negra em campo desde que me conheço.",2020-07-13 23:56:27,camarada_d,Twitter for iPhone,1282826252647305216,https://twitter.com/statuses/1282826252647305216
"@venecasagrande Boa noite Gabriel tem que aprender com Zico o que é carater sou Flamengo até morrer ,mas não apoio a falta de carater e arrogancia desses estrelas, eles tem que saber que são exemplo e não poderia responder ao arbitro daquela forma no fla flu entenda você é exemplo para os jovens",2020-07-13 23:56:26,LUIZLUIDHI,Twitter Web App,1282826250701217793,https://twitter.com/statuses/1282826250701217793
"Basquete: Léo Demétrio renova com o Flamengo. Yago se despede do Paulistano e será anunciado pelo Rubro-Negro.
 https://t.co/A0hhND9o24",2020-07-13 23:56:10,ninhodanacao,Twitter for Android,1282826181654597634,https://twitter.com/statuses/1282826181654597634
"Perdi inscrito pq postei um react de música em homenagem ao Flamengo
Toma no cu né",2020-07-13 23:55:55,JoaoPePt,Twitter for Android,1282826120870715393,https://twitter.com/statuses/1282826120870715393
"Meu Deus, como foi bom ver esse Flamengo. Que benção eu poder ter levado meu pai ao Maracanã para ver isso, 34 anos depois de ele ter me levado pela primeira vez. Durou um ano. Foi como um conto de fadas. E só o que me importa é o quanto fomos felizes. Obrigado, Mister.",2020-07-13 23:55:46,flapravaler,Twitter for Android,1282826083130396677,https://twitter.com/statuses/1282826083130396677
Geração 2019 de torcedores do flamengo https://t.co/cl2SnVhfO0,2020-07-13 23:55:42,FSouzaCRVG,Twitter for Android,1282826063874265088,https://twitter.com/statuses/1282826063874265088
@Marcellarg77 Que beleza de programa maravilhoso ve zico e Zinho juntos obrigado Zinho e meu ídolo zico por tudo que fez pela nasao e pelo Flamengo zico gostaria de te uma lembrança sua gostaria muito si pode-se obrigado baixar,2020-07-13 23:55:32,Gilbert08061716,Twitter for Android,1282826023818625024,https://twitter.com/statuses/1282826023818625024
@FoxSportsBrasil GENTE O FLAMENGO TÁ 5 JOGOS SÓ O BENJA QUER QUE O FLAMENGO ESTEJA VOANDO É INCOMPREENSÍVEL,2020-07-13 23:55:29,Jososma44558844,Twitter for Android,1282826011638366208,https://twitter.com/statuses/1282826011638366208
quando eu fugir de casa e tatuar o escudo do flamengo no braço then y’all see,2020-07-13 23:55:28,sweetheartjoo,Twitter for iPhone,1282826005728694272,https://twitter.com/statuses/1282826005728694272
@enzociraudo_ flamengo postou alguma piada?,2020-07-13 23:55:27,febessa_,Twitter for iPhone,1282826004868759552,https://twitter.com/statuses/1282826004868759552
pode passar filme pornô que não vão ganhar do flamengo https://t.co/4vKjwoheTR,2020-07-13 23:55:21,carlosrenancrf,Twitter for iPhone,1282825975902998528,https://twitter.com/statuses/1282825975902998528
"@FlaRei_1895 Jaja a fox/espn começam a alimentar isso. É isso q a mídia quer, ver o Flamengo afundar",2020-07-13 23:55:20,FelipePimenta88,Twitter for Android,1282825975349354496,https://twitter.com/statuses/1282825975349354496
"@gerinhalobo_ Haha to feliz que ele ta indo bem ai , vai render muito dinheiro pra gente ( Flamengo )",2020-07-13 23:55:11,Gabriel29631814,Twitter for Android,1282825936061239300,https://twitter.com/statuses/1282825936061239300
"#jogoSagrado benjaaaaa, o Flamengo joga ruim, empata o jogo, joga mal, ganha, rapaz o Fluminense é muito ruim",2020-07-13 23:55:10,PetronioLire,Twitter for Android,1282825930130493446,https://twitter.com/statuses/1282825930130493446
@BastidoresFla foi o fdp do Peruano q se diz torcedor do Flamengo! esse fdp tinha q ser expulso ele smp quer tumultuar os bastidores!,2020-07-13 23:55:05,MENGOCAMPEO1,Twitter for iPhone,1282825910929035264,https://twitter.com/statuses/1282825910929035264
"@FlaResenhaNews E tem que levar em conta que estamos atravessando uma grave crise financeira no País!
Flamengo fez muito bem em largar essa Empresa Monopolista!",2020-07-13 23:55:04,Andradezil,Twitter for Android,1282825906512429056,https://twitter.com/statuses/1282825906512429056
"Quem pede Renato gaúcho no Flamengo, comenta aqui e aproveite e passe o endereço, faço questão de ir pessoalmente na sua casa de encher de bicuda",2020-07-13 23:54:58,Flaterror13,Twitter for Android,1282825882999107584,https://twitter.com/statuses/1282825882999107584
Se for pro Jesus sair que o Flamengo busque outro técnico europeu por que aqui no Brasil não tem ngm pra poder da continuidade no trabalho,2020-07-13 23:54:48,crf_rml,Twitter for iPhone,1282825840519196680,https://twitter.com/statuses/1282825840519196680
Com certeza pra ver o Flamengo!,2020-07-13 23:54:34,arenacanaa,Twitter for Android,1282825779265646592,https://twitter.com/statuses/1282825779265646592
@futebol_info Pqp passar filme do The Rock que todo mundo viu pra tentar bater de frente com o Flamengo kkkkkkk,2020-07-13 23:54:32,PCL1991,Twitter Web App,1282825771908825091,https://twitter.com/statuses/1282825771908825091
@Flamengo brinca assim n,2020-07-13 23:54:23,mlkfarofa,Twitter for iPhone,1282825732792745984,https://twitter.com/statuses/1282825732792745984
@gabigol Ja foi expulso e acabou. Para de chorar. Flamengo foi beneficiado milhares de vezes com arbitragem. Choro atoa!,2020-07-13 23:54:21,pablojfd22,Twitter for iPhone,1282825725419180034,https://twitter.com/statuses/1282825725419180034
quando o coronga meter o pé a primeira pessoa que me pagar um ingresso pra ver um jogo do flamengo eu peço em casamento fodase,2020-07-13 23:54:19,93_swan,Twitter for Android,1282825716975964160,https://twitter.com/statuses/1282825716975964160
Olá meus amigos tem vídeo novo no IGTV do meu Instagram @sinedinoedmo será que encontraram a fórmula de parar o Flamengo,2020-07-13 23:54:18,EdmoSinedino,Twitter for Android,1282825713490505734,https://twitter.com/statuses/1282825713490505734
@edinhobfr Pior é a só Flamengo,2020-07-13 23:54:08,Caruzofjb,Twitter for iPhone,1282825670750621698,https://twitter.com/statuses/1282825670750621698
"@Esp_Interativo Se tivesse com a camisa do Flamengo, hoje tava no Real Madrid...",2020-07-13 23:54:01,MinhaFutOpiniao,Twitter for Android,1282825643097554945,https://twitter.com/statuses/1282825643097554945
"@pedrotorre Se o Flamengo fosse jogar contra o Liverpool, tudo bem, mas vai jogar contra um time do Rio. Não será uma substituição imprescindível principalmente contra quem o flamengo vai jogar.",2020-07-13 23:53:59,mtsbrasil1,Twitter for Android,1282825632876048387,https://twitter.com/statuses/1282825632876048387
"obrigado por tudo, Jorge Jesus! pra sempre na história do nosso Flamengo.",2020-07-13 23:53:51,jv_monteiro7,Twitter for iPhone,1282825598281408514,https://twitter.com/statuses/1282825598281408514
@Flamengo GANHA Y GANHA,2020-07-13 23:53:49,AnaGabriellyd10,Twitter Web App,1282825591155232768,https://twitter.com/statuses/1282825591155232768
Como vai ser o Cartola FC sem o Flamengo?,2020-07-13 23:53:46,FP_santos200,Twitter for Android,1282825578073280514,https://twitter.com/statuses/1282825578073280514
"@benjaminback Não sou flamengo e nem fluminense mas na minha opinião faltou bom senso para o árbitro, o jogo praticamente estava acabando, se tivesse feito alguma falta grave concordaria mas por enrolar pra sair de campo era só dar mais 30segundos e pronto, mas eles adoram complicar.",2020-07-13 23:53:37,bernardoniCPV,Twitter for Android,1282825539498258432,https://twitter.com/statuses/1282825539498258432
"O jogo do flamengo vai passar no sbt msm, eu pensando que era k.o kkkkkkkkkk",2020-07-13 23:53:34,IgorChacraa,Twitter for Android,1282825527305306112,https://twitter.com/statuses/1282825527305306112
"@cfthaismelchior Flamengo

Obrigada Thais Melchior",2020-07-13 23:53:33,world_thais_,Twitter for Android,1282825526420353024,https://twitter.com/statuses/1282825526420353024
@Flamengo Pedro,2020-07-13 23:53:20,ElieserCustodio,Twitter for Android,1282825471860899840,https://twitter.com/statuses/1282825471860899840
"Amanhã às 11hs é comigo no canal da @pluriconsult no YouTube:
- Quanto o Flamengo ganhará na final do SBT? 
- Punição ao Athletico 
- Catarinense X Covid: E se acontecer no Brasileirão?
- Qual clube terá maior prejuízo em 2020?
Inscreva-se já e não perca: https://t.co/zNCZ8oDfbJ https://t.co/tYOZBY14Ny",2020-07-13 23:53:10,Fernandopluri,Twitter for Android,1282825427560599553,https://twitter.com/statuses/1282825427560599553
@futebol_info Se perguntar ele vai responder que prefere ser banco no Flamengo kkkk,2020-07-13 23:53:08,RReis9_Real,Twitter for iPhone,1282825420640079873,https://twitter.com/statuses/1282825420640079873
"Com  a troca da Globo pelo SBT, jogo do Flamengo se valoriza em 1780% https://t.co/XdemcdwjQ8 via @gavea_news",2020-07-13 23:53:07,ofof2k1,Twitter Web App,1282825415241936903,https://twitter.com/statuses/1282825415241936903
"@BastidoresFla Dizem que foi o Peruano que soltou a historia,fico me perguntando se nao teria alguem por tras do peruano nisso tudo,pq a gente sabe que tem gente que quer ser maior do que o Flamengo.",2020-07-13 23:53:02,marcellusleitte,Twitter for Android,1282825393989390337,https://twitter.com/statuses/1282825393989390337
#jogoSagrado Boa noite Benjamin e a todos  especialmente a meu Deus  esse extraordinário ser exemplo de ser humano  ZICO Beja o problema do Flamengo e só a falta da torcida não existe nada de anormal  Gil Iguatu CE,2020-07-13 23:52:55,Gil59982449,Twitter for Android,1282825366458032130,https://twitter.com/statuses/1282825366458032130
2 semanas depois do jogo do Flamengo tá lá eu e o Caio falando do mesmo.,2020-07-13 23:52:32,juhponto_,Twitter for Android,1282825269745778688,https://twitter.com/statuses/1282825269745778688
@_thalesnogueira Mas com Mauro Cezar no grupo é covardia...ele SÓ fala do Flamengo. Incrível!!!,2020-07-13 23:52:32,MTGarcia,Twitter for Android,1282825267015188480,https://twitter.com/statuses/1282825267015188480
@Flamengo HAHA FUDEU,2020-07-13 23:52:30,ilysbcrf,Twitter for Android,1282825261462032390,https://twitter.com/statuses/1282825261462032390
"Falam mal dele pq ele joga no Flamengo, se fosse qualquer outro clube do Brasil chamariam ele de ""Brabo"" https://t.co/9tKuUh478o",2020-07-13 23:52:25,RAPHAFLA_32,Twitter for Android,1282825241161535490,https://twitter.com/statuses/1282825241161535490
"""aquela brahma duplo malte, bem cremos..gol do flamengo"" https://t.co/2AEtUtxELe",2020-07-13 23:52:15,Juaum_PD,Twitter for Android,1282825199436562432,https://twitter.com/statuses/1282825199436562432
Só falta o Lucas Silva pedir pra sair do Flamengo e vocês falarem que é por causa de amante,2020-07-13 23:52:12,_mmcrf,Twitter for Android,1282825186967007234,https://twitter.com/statuses/1282825186967007234
"@vitorsergio o assunto não voltou a tona, todo mundo sabe que o rafinha é enorme no futebol. É só zoeira dos rivais( até porque todo mundo tem o flamengo como maior rival), normal.",2020-07-13 23:52:11,edufla07,Twitter Web App,1282825180130291714,https://twitter.com/statuses/1282825180130291714
"@Flamengo Estou junto, irei assistir no SBT e na Fla Tv, Vamos Mengão",2020-07-13 23:52:09,pedrbala,Twitter for Android,1282825173272494082,https://twitter.com/statuses/1282825173272494082
BOA NOITE 🙏🏼🙌🏼❤ https://t.co/qL3LFzddx6,2020-07-13 23:52:08,moral_flamengo,Twitter for Android,1282825169975652352,https://twitter.com/statuses/1282825169975652352
"@joycmfigueira uma sufocação com o flamengo né, Deus q me livre",2020-07-13 23:52:08,gbono_,Twitter Web App,1282825169925550083,https://twitter.com/statuses/1282825169925550083
Flamengo que me venha jogando lixo dnv pra ele ver vou silenciar o estagiário,2020-07-13 23:52:02,artthurcrf,Twitter for Android,1282825144986152967,https://twitter.com/statuses/1282825144986152967
@jonasstelman Agora todo jogador/treinadordo FLAMENGO arruma outra na rua kkk,2020-07-13 23:52:01,IsmaelJnior20,Twitter for Android,1282825138271133697,https://twitter.com/statuses/1282825138271133697
"@maurocezar Se sair ou se ficar, serei eternamente grato ao Mister por tudo o que ele fez pelo Flamengo e pela chacoalhada que deu no futebol brasileiro.",2020-07-13 23:51:59,marjancrf,Twitter Web App,1282825129018494977,https://twitter.com/statuses/1282825129018494977
"O peruano solta uma merda e vários torcedores caem e divulgam a história, o próprios torcedores do Flamengo sabotam tudo. O Jorge Jesus já tá inclinado pra sair, imagina isso chegando nos ouvidos dele e da mulher? Eu vazaria daqui na hora",2020-07-13 23:51:50,jaopedrocrf,Twitter for iPhone,1282825092062482432,https://twitter.com/statuses/1282825092062482432
"Isso aqui é Flamengo.
Uma vez Flamengo, sempre Flamengo!",2020-07-13 23:51:47,arenacanaa,Twitter for Android,1282825082054770690,https://twitter.com/statuses/1282825082054770690
"@tiringacrf Meu sarrafo para ídolo é bem alto, mas sei da importância dele no Flamengo. Jogou demais.",2020-07-13 23:51:45,ajmalheiro,Twitter for Android,1282825071493619718,https://twitter.com/statuses/1282825071493619718
"Caso Jorge Jesus saísse do Flamengo, quem seria um bom substituto para o cargo de técnico?",2020-07-13 23:51:41,Informengoofc,Twitter for Android,1282825053575487488,https://twitter.com/statuses/1282825053575487488
"""O Flamengo é acostumado a jogar com casa cheia com aquela vibração, você voltar com estádio vazio é complicado.""

—Zico",2020-07-13 23:51:31,HENRIQUEALBERT5,Twitter for Android,1282825014878904320,https://twitter.com/statuses/1282825014878904320
"Eles nunca vão entender o peso desse manto, isso é Flamengo, vai segurando https://t.co/MqmTxziZXf",2020-07-13 23:51:27,salamsalama75,Twitter for Android,1282824997598371840,https://twitter.com/statuses/1282824997598371840
Mais um dia normal sob o umbigo do Clube de Reaças do Flamengo https://t.co/U2HaRq8w4L,2020-07-13 23:51:21,duportolima,Twitter for iPhone,1282824972960960521,https://twitter.com/statuses/1282824972960960521
"Eu amo sentar no portão e conversa c os meus tios sobre Flamengo, nossa maior paixão! 🔴⚫😍",2020-07-13 23:51:18,carolinaa_crf,Twitter for Android,1282824958708797441,https://twitter.com/statuses/1282824958708797441
"Ninguém é maior que o Flamengo, NINGUÉM!!!!!",2020-07-13 23:51:18,Romin_Santos,Twitter for Android,1282824957257486337,https://twitter.com/statuses/1282824957257486337
"@Flamengo Quero sangue nos olhos e que vcs larguem essa preguiça , bora pra cima das flores",2020-07-13 23:51:17,FLAMATH07,Twitter for Android,1282824953553915905,https://twitter.com/statuses/1282824953553915905
"#JogoSagrado Paschoal de Quintino passando pano para administração do Menguin. Somente para deixar claro, qd o Flamengo iniciou os seus treinos não havia autorização da Prefeitura para tal, inclusive gerou multa irmão.",2020-07-13 23:51:14,EuAdvDf,Twitter for Android,1282824941679894529,https://twitter.com/statuses/1282824941679894529
@FoxSportsBrasil ZINCO E ZINHO CUIDADADO COM O BENJA E PASCOAL ELES SÃO ANTE FLAMENGO SÓ CRITICAM,2020-07-13 23:51:10,Jososma44558844,Twitter for Android,1282824926995656705,https://twitter.com/statuses/1282824926995656705
"A tropa cheio de ouro sô menor marolento ,trajado de lacoste ou a camisa do flamengo 🎧",2020-07-13 23:51:09,FielFxp_57,Twitter for Android,1282824922419601413,https://twitter.com/statuses/1282824922419601413
@planeta_mengao Flamengo já deve ter outro técnico no contato do braz,2020-07-13 23:51:06,erikgndor,Twitter for Android,1282824907353739264,https://twitter.com/statuses/1282824907353739264
"@FlaResenhaNews Flamengo abriu mão de muita coisa,e vai ajudar em muito os clubes falidos.",2020-07-13 23:50:59,Andradezil,Twitter for Android,1282824878513627141,https://twitter.com/statuses/1282824878513627141
"Esse árbitro expulsou o gabigol de vingança, deve ter secado tanto o Flamengo ano passado kkkkk",2020-07-13 23:50:56,d13g0crf,Twitter for iPhone,1282824866765459456,https://twitter.com/statuses/1282824866765459456
Zico é o tequinico do flamengo https://t.co/Vj6zexbQ5r,2020-07-13 23:50:51,Gilbert54940792,Twitter for Android,1282824844724379649,https://twitter.com/statuses/1282824844724379649
@BastidoresFla Simples. Quem soltou essa merda foi o Peruano e outro ex dirigente de TO que hoje é sócio e conselheiro do Flamengo. É só ir pra cima desses.,2020-07-13 23:50:45,FelipeRSantAnn2,Twitter for Android,1282824821546590208,https://twitter.com/statuses/1282824821546590208
"[13/7 20:43] 𝖏𝖍 𝖘𝖆𝖓𝖙𝖔𝖘: tô querendo pegar um cordão personalizado do flamengo
[13/7 20:43] melhor amiga: E eu vou roubar de vc
[13/7 20:43] melhor amiga: Compra sim amiga
[13/7 20:43] melhor amiga: Vai ficar lindo em mim
[13/7 20:43] melhor amiga: Ops

abusada",2020-07-13 23:50:42,jhs_crf,Twitter for Android,1282824808347074561,https://twitter.com/statuses/1282824808347074561
"Se JJ sair, uma certeza eu tenho: os atuais dirigentes do Flamengo não efetivarão técnico interino, como o Banana fez com Zé Ricardo, Barbieri e Carpegiani",2020-07-13 23:50:38,AntMarco18,Twitter for Android,1282824790794018816,https://twitter.com/statuses/1282824790794018816
#jogoSagrado @benjaminback Boa Noite Benjaaaaaaaaaa !!! Benja a volta antecipada e simples ! O FLAMENGO e VASCO E A FEDERAÇÃO DO RJ ESTAO MONTANDO UM TORNEIO NESSE MÊS DE RESESSO COM TRANSMISSÃO DO SBT . NADA E FEITO SEM MALDADE .,2020-07-13 23:50:36,NelsonC77756349,Twitter for Android,1282824782875156480,https://twitter.com/statuses/1282824782875156480
Flamengo x Fluminense no SBT vai competir com Jornal Nacional https://t.co/mmPtXqgqG3,2020-07-13 23:50:35,colunapatriota,Twitter for Android,1282824777749671937,https://twitter.com/statuses/1282824777749671937
"Porra, é impressionante como q sempre tem q ter alguma merda. Não tem nenhum time no Brasil igual ao Flamengo, pqp!

Flamengo voando em 2008, Marcinho metendo gol adoidado, bateu na mulher e fugiu p arábia que nem o Dudu  Cuéllar traiu a mulher e teve que vazar  agorra essa do JJ",2020-07-13 23:50:34,vinicius_sj10,Twitter for Android,1282824773651890177,https://twitter.com/statuses/1282824773651890177
Já estão escolhendo até o novo técnico só Flamengo?! 👀😱,2020-07-13 23:50:33,flamengcamisa12,Twitter for iPhone,1282824771701485568,https://twitter.com/statuses/1282824771701485568
Vai quebrando toda a feitiçaria https://t.co/uoDxvdY63p,2020-07-13 23:50:31,CRF_Maju05,Twitter for Android,1282824763350581255,https://twitter.com/statuses/1282824763350581255
p piorar meu dia só falta sair a notícia que JJ vai sair do Flamengo e o pior eh do jeito que as coisas estão a qualquer momento essa notícia pode sair,2020-07-13 23:50:18,crfsthef,Twitter for Android,1282824707847393281,https://twitter.com/statuses/1282824707847393281
#jogoSagrado @benjaminback pergunta pro Zico quem seria o técnico ideal para o Flamengo caso Jorge Jesus não fique?,2020-07-13 23:50:11,brunogomes_6,Twitter for iPhone,1282824678629945345,https://twitter.com/statuses/1282824678629945345
@LFlaMengao Se fosse o de 2016/2017 eu até gostaria mas depois do ano passado eu tomei um ranço desse Falastrão que eu sou contra ele no Flamengo,2020-07-13 23:50:11,PDNRubroNegro,Twitter for Android,1282824677753315330,https://twitter.com/statuses/1282824677753315330
